lineId,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst,player_id
847576384779448480281,Vrana-Hayes-Toropchenko,STL,line,5on5,13,3537.0,0.36,0.42,0.41,3.0,2.0,8475763
84773848479976,Valimaki-Brown,ARI,pairing,5on5,33,7470.0,0.45,0.4,0.39,7.0,4.0,8477384
848001584800688482159,Foerster-Poehling-Tippett,PHI,line,5on5,10,690.0,0.16,0.22,0.15,0.0,1.0,8480015
847634684764328482475,Gaudreau-Jenner-Chinakhov,CBJ,line,5on5,14,2796.0,0.61,0.55,0.53,3.0,2.0,8476346
847347384808808481556,Lucic-Beecher-Lauko,BOS,line,5on5,3,1090.0,0.73,0.48,0.5,0.0,1.0,8473473
84785008480871,Provorov-Boqvist,CBJ,pairing,5on5,23,1448.0,0.41,0.5,0.49,2.0,1.0,8478500
847418984820558482241,Zohorna-Eller-O'Connor,PIT,line,5on5,19,7343.0,0.58,0.56,0.56,6.0,3.0,8474189
847646184784398480797,Farabee-Couturier-Konecny,PHI,line,5on5,33,5386.0,0.48,0.57,0.57,5.0,7.0,8476461
847487084757918477450,Hall-Dickinson-Johnson,CHI,line,5on5,3,1536.0,0.46,0.43,0.5,1.0,1.0,8474870
847400984766248476918,Vesey-Bonino-Goodrow,NYR,line,5on5,26,5646.0,0.26,0.31,0.35,1.0,1.0,8474009
847692584784958478508,Trenin-Sissons-Gurianov,NSH,line,5on5,12,3633.0,0.59,0.5,0.56,3.0,1.0,8476925
847742584785088479525,Wood-Colton-Trenin,COL,line,5on5,3,1138.0,0.75,0.49,0.42,0.0,1.0,8477425
84746738479982,Brodie-Timmins,TOR,pairing,5on5,17,1455.0,0.72,0.68,0.71,0.0,1.0,8474673
84768758480887,Matheson-Harris,MTL,pairing,5on5,39,5490.0,0.52,0.46,0.5,2.0,5.0,8476875
847571484779398479318,Jarnkrok-Matthews-Nylander,TOR,line,5on5,6,639.0,0.96,0.82,0.87,1.0,0.0,8475714
847578684764548477998,Foegele-Nugent-Hopkins-Hyman,EDM,line,5on5,7,2202.0,0.52,0.52,0.5,4.0,3.0,8475786
848089384817168482660,Johnson-Voronkov-Marchenko,CBJ,line,5on5,10,3672.0,0.47,0.52,0.55,3.0,0.0,8480893
84746738476853,Rielly-Brodie,TOR,pairing,5on5,68,47402.0,0.47,0.5,0.49,42.0,37.0,8474673
847351284800648480801,Tkachuk-Norris-Giroux,OTT,line,5on5,21,9515.0,0.54,0.55,0.56,9.0,8.0,8473512
84740138478017,Cole-Friedman,VAN,pairing,5on5,16,7115.0,0.61,0.5,0.51,7.0,4.0,8474013
847061084757938481641,Kiviranta-Johansen-Parise,COL,line,5on5,7,944.0,0.46,0.54,0.5,2.0,0.0,8470610
84769678477498,Nurse-Kulak,EDM,pairing,5on5,48,2363.0,0.56,0.55,0.56,2.0,4.0,8476967
847414984784498480027,Robertson-Hintz-Dadonov,DAL,line,5on5,19,777.0,0.54,0.66,0.69,2.0,2.0,8474149
84754558480049,Dillon-Samberg,WPG,pairing,5on5,39,1686.0,0.52,0.51,0.57,1.0,0.0,8475455
847471584764618480015,Atkinson-Couturier-Tippett,PHI,line,5on5,26,6835.0,0.57,0.6,0.61,7.0,6.0,8474715
847645884783668482745,Strome-Mctavish-Vatrano,ANA,line,5on5,35,18793.0,0.46,0.44,0.45,18.0,22.0,8476458
847794684808138482078,Raymond-Larkin-Veleno,DET,line,5on5,12,2958.0,0.42,0.48,0.47,1.0,4.0,8477946
847167584769948477404,Guentzel-Crosby-Hinostroza,PIT,line,5on5,6,677.0,0.25,0.58,0.56,1.0,0.0,8471675
847940084814818482155,Lizotte-Dubois-Laferriere,LAK,line,5on5,9,886.0,0.52,0.45,0.43,1.0,0.0,8479400
848085584817118482659,Maccelli-Mcbain-Doan,ARI,line,5on5,10,5525.0,0.63,0.56,0.52,7.0,4.0,8480855
847464184751648480806,Lundestrom-Henrique-Silfverberg,ANA,line,5on5,4,801.0,0.14,0.56,0.38,0.0,1.0,8474641
847647484808298482093,Jarvis-Kotkaniemi-Noesen,CAR,line,5on5,10,2237.0,0.58,0.6,0.61,4.0,1.0,8476474
847744684815778482062,Smith-Mccarron-Tomasino,NSH,line,5on5,20,4670.0,0.58,0.49,0.51,3.0,3.0,8477446
84751778478178,De Haan-Raddysh,TBL,pairing,5on5,57,19892.0,0.55,0.54,0.53,14.0,15.0,8475177
847627884774828477987,Donato-Sanford-Blackwell,CHI,line,5on5,3,1042.0,0.29,0.38,0.43,0.0,1.0,8476278
847414184779468479992,Rasmussen-Larkin-Kane,DET,line,5on5,8,2100.0,0.35,0.46,0.45,0.0,0.0,8474141
84779868478055,Forsling-Montour,FLA,pairing,5on5,54,7697.0,0.64,0.62,0.59,7.0,4.0,8477986
847646984800188481540,Caufield-Suzuki-Armia,MTL,line,5on5,20,677.0,0.76,0.63,0.65,1.0,0.0,8476469
84746738481122,Brodie-Benoit,TOR,pairing,5on5,44,3121.0,0.72,0.6,0.66,3.0,1.0,8474673
84785008479369,Provorov-Peeke,CBJ,pairing,5on5,20,11987.0,0.4,0.46,0.47,12.0,9.0,8478500
847576084779518479343,Schmaltz-Bjugstad-Keller,ARI,line,5on5,34,9635.0,0.42,0.5,0.48,11.0,8.0,8475760
847632984770708483597,Kelemen-Boyd-O'Brien,ARI,line,5on5,4,754.0,0.12,0.44,0.29,1.0,0.0,8476329
84754628480001,Vaakanainen-Gudas,ANA,pairing,5on5,47,29527.0,0.52,0.5,0.51,26.0,21.0,8475462
847341984757458479987,Marchand-Coyle-Geekie,BOS,line,5on5,8,1512.0,0.52,0.37,0.45,1.0,1.0,8473419
847798784807988484144,Donato-Bedard-Kurashev,CHI,line,5on5,28,6060.0,0.48,0.41,0.43,5.0,8.0,8477987
84757628479325,Forbort-Mcavoy,BOS,pairing,5on5,33,4981.0,0.54,0.44,0.51,4.0,5.0,8475762
847847284808018482116,Tkachuk-Sttzle-Joseph,OTT,line,5on5,6,603.0,0.37,0.5,0.54,1.0,2.0,8478472
84773358479983,Ferraro-Burroughs,SJS,pairing,5on5,65,32381.0,0.48,0.48,0.47,16.0,37.0,8477335
84794398479983,Ferraro-Macdonald,SJS,pairing,5on5,12,1913.0,0.29,0.59,0.44,0.0,1.0,8479439
84769798481708,Gustafsson-Jones,NYR,pairing,5on5,22,6837.0,0.46,0.55,0.53,5.0,1.0,8476979
84757628478450,Wotherspoon-Forbort,BOS,pairing,5on5,9,4306.0,0.72,0.51,0.57,2.0,2.0,8475762
847791984799688481422,Lucchini-Gaudreau-Lettieri,MIN,line,5on5,2,628.0,0.2,0.46,0.5,0.0,2.0,8477919
84774358481030,Graves-St. Ivany,PIT,pairing,5on5,2,1033.0,0.92,0.55,0.62,0.0,0.0,8477435
847168584815328482124,Turcotte-Kopitar-Byfield,LAK,line,5on5,8,3150.0,0.27,0.44,0.44,0.0,2.0,8471685
847648084779408482149,Ehlers-Perfetti-Namestnikov,WPG,line,5on5,34,11682.0,0.52,0.52,0.53,11.0,6.0,8476480
847168584779608479675,Moore-Kopitar-Kempe,LAK,line,5on5,19,936.0,0.44,0.47,0.5,1.0,3.0,8471685
847576584808018482116,Sttzle-Tkachuk-Tarasenko,OTT,line,5on5,20,945.0,0.64,0.61,0.67,3.0,1.0,8475765
848020584826608482705,Johnson-Sillinger-Bemstrom,CBJ,line,5on5,17,7339.0,0.46,0.45,0.5,4.0,2.0,8480205
848020884804488482116,Kelly-Sttzle-Batherson,OTT,line,5on5,9,696.0,0.51,0.62,0.53,0.0,1.0,8480208
84768918479325,Grzelcyk-Mcavoy,BOS,pairing,5on5,58,36675.0,0.52,0.47,0.48,29.0,15.0,8476891
847531484773928478445,Lee-Barzal-Fasching,NYI,line,5on5,7,2874.0,0.41,0.41,0.41,4.0,3.0,8475314
84746738476931,Brodie-Mccabe,TOR,pairing,5on5,60,9774.0,0.4,0.45,0.4,5.0,10.0,8474673
848089384824758482705,Marchenko-Sillinger-Chinakhov,CBJ,line,5on5,11,1808.0,0.62,0.57,0.55,2.0,2.0,8480893
847682684799778481789,Kartye-Gourde-Yamamoto,SEA,line,5on5,13,689.0,0.55,0.32,0.35,0.0,0.0,8476826
847585584769218478427,Martinook-Aho-Fast,CAR,line,5on5,21,915.0,0.61,0.63,0.57,0.0,2.0,8475855
847418984751918476483,Rakell-Eller-Smith,PIT,line,5on5,17,763.0,0.28,0.45,0.45,0.0,2.0,8474189
847637484799418480074,Texier-Kuraly-Danforth,CBJ,line,5on5,19,8568.0,0.54,0.54,0.55,6.0,6.0,8476374
847809984808218481477,Labanc-Sturm-Zadina,SJS,line,5on5,15,1907.0,0.57,0.49,0.42,0.0,4.0,8478099
847843284784668480011,Kostin-Fischer-Sprong,DET,line,5on5,9,3140.0,0.46,0.4,0.41,2.0,2.0,8478432
84709668476853,Rielly-Giordano,TOR,pairing,5on5,26,1974.0,0.43,0.5,0.49,1.0,2.0,8470966
847576584773308482162,Kubalik-Jarventie-Tarasenko,OTT,line,5on5,6,1052.0,0.2,0.28,0.31,1.0,2.0,8475765
84808848481567,Thrun-Addison,SJS,pairing,5on5,35,10093.0,0.38,0.44,0.42,5.0,14.0,8480884
847793584785428479314,Tkachuk-Bennett-Rodrigues,FLA,line,5on5,20,2083.0,0.64,0.6,0.59,1.0,0.0,8477935
847744484775058477955,Burakovsky-Wennberg-Mccann,SEA,line,5on5,8,677.0,0.42,0.26,0.25,0.0,1.0,8477444
847579484784498480027,Robertson-Seguin-Hintz,DAL,line,5on5,23,695.0,0.52,0.7,0.64,0.0,0.0,8475794
847488484757988480188,Zetterlund-Granlund-Hoffman,SJS,line,5on5,17,2996.0,0.52,0.44,0.46,1.0,0.0,8474884
847749684800088482679,Ruzicka-Lindholm-Coronato,CGY,line,5on5,1,645.0,0.52,0.42,0.44,0.0,0.0,8477496
847793984809958481582,Robertson-Holmberg-Nylander,TOR,line,5on5,6,1526.0,0.66,0.62,0.61,1.0,1.0,8477939
847735384778398479718,Sheary-Motte-Barr-Boulet,TBL,line,5on5,7,1213.0,0.3,0.49,0.43,1.0,1.0,8477353
84764638482122,Brodin-Faber,MIN,pairing,5on5,60,33724.0,0.52,0.49,0.49,26.0,23.0,8476463
847398684788738482745,Killorn-Mctavish-Terry,ANA,line,5on5,17,940.0,0.16,0.33,0.26,0.0,2.0,8473986
848147784821338484911,Bordeleau-Sturm-Graf,SJS,line,5on5,4,790.0,0.88,0.67,0.67,0.0,0.0,8481477
847692184784278482093,Martinook-Aho-Jarvis,CAR,line,5on5,34,1070.0,0.5,0.5,0.5,3.0,0.0,8476921
848029284816908482744,Malatesta-Angle-Meyer,CBJ,line,5on5,2,881.0,0.11,0.19,0.19,0.0,1.0,8480292
847690584780208479353,Howden-Stephenson-Amadio,VGK,line,5on5,13,2670.0,0.53,0.43,0.47,1.0,1.0,8476905
847398684764588484153,Killorn-Carlsson-Strome,ANA,line,5on5,9,1248.0,0.66,0.53,0.48,0.0,1.0,8473986
847646084779408478398,Ehlers-Scheifele-Connor,WPG,line,5on5,30,8571.0,0.58,0.59,0.57,6.0,2.0,8476460
84764418480043,Edmundson-Liljegren,TOR,pairing,5on5,8,5646.0,0.47,0.44,0.46,6.0,2.0,8476441
84716778484258,Johnson-Malinski,COL,pairing,5on5,19,7951.0,0.48,0.48,0.46,7.0,5.0,8471677
847687284800158480797,Farabee-Laughton-Tippett,PHI,line,5on5,14,702.0,0.03,0.2,0.13,0.0,2.0,8476872
848011384802898482149,Iafallo-Barron-Perfetti,WPG,line,5on5,2,641.0,0.81,0.65,0.73,1.0,0.0,8480113
84757538481006,Tucker-Faulk,STL,pairing,5on5,12,619.0,0.57,0.3,0.38,1.0,0.0,8475753
84807968480873,Sandin-Fehervary,WSH,pairing,5on5,11,759.0,0.35,0.36,0.33,1.0,0.0,8480796
847841384794208481528,Greenway-Thompson-Cozens,BUF,line,5on5,8,2075.0,0.68,0.56,0.6,3.0,2.0,8478413
847516884789758482740,Marchment-Johnston-Duchene,DAL,line,5on5,9,766.0,0.64,0.71,0.7,1.0,1.0,8475168
84709668474673,Brodie-Giordano,TOR,pairing,5on5,34,3769.0,0.5,0.49,0.51,3.0,2.0,8470966
84773658480839,Dahlin-Clifton,BUF,pairing,5on5,68,6053.0,0.36,0.52,0.5,4.0,3.0,8477365
84780558484304,Forsling-Balinskis,FLA,pairing,5on5,20,1753.0,0.43,0.62,0.6,3.0,0.0,8478055
84765258480860,Bahl-Miller,NJD,pairing,5on5,31,6175.0,0.62,0.6,0.61,4.0,1.0,8476525
84789118481606,Roy-Spence,LAK,pairing,5on5,37,1645.0,0.5,0.49,0.53,2.0,1.0,8478911
847644884780208480007,Amadio-Karlsson-Rondbjerg,VGK,line,5on5,4,1532.0,0.12,0.39,0.35,0.0,0.0,8476448
84751718479372,Ekman-Larsson-Mahura,FLA,pairing,5on5,14,1230.0,0.45,0.47,0.54,0.0,2.0,8475171
847584884768718477497,Pearson-Monahan-Gallagher,MTL,line,5on5,17,7553.0,0.46,0.53,0.51,6.0,8.0,8475848
847698184774978481058,Anderson-Monahan-Ylnen,MTL,line,5on5,2,789.0,0.18,0.15,0.22,0.0,1.0,8476981
84769178480222,Pelech-Aho,NYI,pairing,5on5,31,5707.0,0.58,0.51,0.54,2.0,4.0,8476917
84746008475197,Josi-Barrie,NSH,pairing,5on5,41,8429.0,0.39,0.44,0.44,6.0,7.0,8474600
847798984795438481058,Pezzetta-Dvorak-Ylnen,MTL,line,5on5,4,776.0,0.19,0.27,0.25,0.0,0.0,8477989
84769178480865,Pelech-Dobson,NYI,pairing,5on5,51,26558.0,0.5,0.5,0.5,21.0,18.0,8476917
847579984764808482149,Perfetti-Namestnikov-Niederreiter,WPG,line,5on5,22,699.0,0.91,0.78,0.8,0.0,0.0,8475799
848002784827028482740,Robertson-Johnston-Stankoven,DAL,line,5on5,18,840.0,0.45,0.64,0.58,2.0,1.0,8480027
847843884799968481577,Glass-Novak-Tomasino,NSH,line,5on5,3,1197.0,0.55,0.6,0.56,2.0,2.0,8478438
847519384774928478420,Tatar-Mackinnon-Rantanen,COL,line,5on5,12,1355.0,0.61,0.59,0.59,2.0,3.0,8475193
847639284783988480113,Iafallo-Lowry-Connor,WPG,line,5on5,8,622.0,0.66,0.56,0.57,0.0,0.0,8476392
847167584774048482055,Guentzel-Crosby-O'Connor,PIT,line,5on5,14,4824.0,0.58,0.59,0.57,3.0,5.0,8471675
847464184764588478366,Henrique-Strome-Vatrano,ANA,line,5on5,14,1493.0,0.5,0.6,0.5,0.0,0.0,8474641
847687284784398480220,Cates-Laughton-Konecny,PHI,line,5on5,9,1106.0,0.37,0.38,0.4,2.0,2.0,8476872
847415084763998478421,Greer-Backlund-Coleman,CGY,line,5on5,26,635.0,0.64,0.42,0.47,0.0,2.0,8474150
847517084757638477953,Kapanen-Schenn-Hayes,STL,line,5on5,6,908.0,0.86,0.59,0.62,1.0,0.0,8475170
84751888477447,Theodore-Mcnabb,VGK,pairing,5on5,47,42676.0,0.51,0.5,0.51,35.0,23.0,8475188
847848384793188482720,Knies-Matthews-Marner,TOR,line,5on5,43,24260.0,0.59,0.55,0.58,23.0,12.0,8478483
84783998482684,Hughes-Siegenthaler,NJD,pairing,5on5,34,4047.0,0.51,0.47,0.5,1.0,4.0,8478399
84741458476422,Reilly-Bortuzzo,NYI,pairing,5on5,19,5300.0,0.51,0.51,0.51,6.0,2.0,8474145
847517284820748482679,Zary-Kadri-Coronato,CGY,line,5on5,4,2427.0,0.62,0.49,0.53,1.0,1.0,8475172
84774628480950,Hagg-Lyubushkin,ANA,pairing,5on5,2,1326.0,0.38,0.38,0.4,0.0,2.0,8477462
847121884751848476389,Kreider-Trocheck-Wheeler,NYR,line,5on5,18,770.0,0.69,0.66,0.67,1.0,0.0,8471218
847847484817118483431,Maccelli-Cooley-Crouse,ARI,line,5on5,29,1165.0,0.31,0.4,0.36,1.0,1.0,8478474
847742984784668479992,Rasmussen-Copp-Sprong,DET,line,5on5,21,1342.0,0.43,0.5,0.48,2.0,1.0,8477429
84785028480084,Gilbert-Desimone,CGY,pairing,5on5,8,4908.0,0.49,0.53,0.51,2.0,3.0,8478502
847749784779408480113,Iafallo-Monahan-Ehlers,WPG,line,5on5,13,4396.0,0.63,0.58,0.59,3.0,3.0,8477497
847488484793168480021,Hoffman-Studnicka-Kunin,SJS,line,5on5,3,980.0,0.31,0.45,0.42,0.0,1.0,8474884
84752088476467,Oleksiak-Dumoulin,SEA,pairing,5on5,54,2657.0,0.5,0.65,0.61,2.0,0.0,8475208
84768858480817,Miller-Trouba,NYR,pairing,5on5,65,59189.0,0.49,0.48,0.48,36.0,42.0,8476885
847841384799998484145,Greenway-Mittelstadt-Benson,BUF,line,5on5,19,6837.0,0.61,0.5,0.52,6.0,4.0,8478413
84783998478507,Siegenthaler-Marino,NJD,pairing,5on5,42,8759.0,0.47,0.53,0.48,2.0,6.0,8478399
84759068480043,Klingberg-Liljegren,TOR,pairing,5on5,7,693.0,0.36,0.24,0.36,0.0,0.0,8475906
847887384793688484153,Jones-Carlsson-Terry,ANA,line,5on5,7,872.0,0.32,0.27,0.32,1.0,1.0,8478873
84751778476856,De Haan-Dumba,TBL,pairing,5on5,6,2681.0,0.66,0.47,0.52,4.0,2.0,8475177
847688184774738482667,Eklund-Hertl-Bailey,SJS,line,5on5,9,683.0,0.69,0.69,0.71,0.0,0.0,8476881
84741518474600,Josi-Mcdonagh,NSH,pairing,5on5,73,26423.0,0.59,0.56,0.56,29.0,15.0,8474151
847646984774978483515,Slafkovsky-Monahan-Armia,MTL,line,5on5,4,1136.0,0.7,0.53,0.56,0.0,1.0,8476469
847398684827458483570,Killorn-Mctavish-Meyers,ANA,line,5on5,3,837.0,0.39,0.43,0.38,0.0,1.0,8473986
847742584780288481186,Wood-Olofsson-O'Connor,COL,line,5on5,19,1010.0,0.83,0.6,0.63,0.0,0.0,8477425
84706008476902,Lindell-Suter,DAL,pairing,5on5,61,7671.0,0.49,0.48,0.51,4.0,3.0,8470600
847576084793438481711,Maccelli-Bjugstad-Keller,ARI,line,5on5,5,1341.0,0.35,0.48,0.51,2.0,1.0,8475760
84773358479439,Burroughs-Macdonald,SJS,pairing,5on5,7,1121.0,0.74,0.63,0.68,0.0,1.0,8477335
847458684757688477955,Schwartz-Mccann-Eberle,SEA,line,5on5,11,2368.0,0.51,0.55,0.52,2.0,1.0,8474586
84784168482929,Lilleberg-Cernak,TBL,pairing,5on5,21,2489.0,0.51,0.49,0.5,2.0,3.0,8478416
84716778481524,Byram-Johnson,COL,pairing,5on5,51,11856.0,0.41,0.43,0.4,10.0,4.0,8471677
84773468477507,Zadorov-Weegar,CGY,pairing,5on5,19,6619.0,0.54,0.58,0.57,4.0,7.0,8477346
847653984784038481032,Cotter-Eichel-Marchessault,VGK,line,5on5,17,1048.0,0.68,0.62,0.66,0.0,1.0,8476539
847572684794078481559,Bratt-Toffoli-Hughes,NJD,line,5on5,23,8594.0,0.6,0.63,0.59,6.0,6.0,8475726
847516984779348480802,Kane-Mcleod-Draisaitl,EDM,line,5on5,5,649.0,0.46,0.63,0.6,1.0,1.0,8475169
847637484796718481716,Voronkov-Kuraly-Olivier,CBJ,line,5on5,2,633.0,0.6,0.56,0.61,0.0,0.0,8476374
84801728480834,Rutta-Emberson,SJS,pairing,5on5,15,873.0,0.13,0.29,0.29,0.0,0.0,8480172
847841384794208484145,Benson-Thompson-Greenway,BUF,line,5on5,8,1329.0,0.24,0.44,0.43,0.0,1.0,8478413
847689784802818482089,Neighbours-Sundqvist-Toropchenko,STL,line,5on5,16,1712.0,0.2,0.24,0.24,0.0,1.0,8476897
847061084795208479525,Parise-Colton-Duhaime,COL,line,5on5,4,928.0,0.22,0.44,0.39,0.0,2.0,8470610
847698184781338481093,Harvey-Pinard-Evans-Anderson,MTL,line,5on5,10,2106.0,0.52,0.35,0.39,1.0,0.0,8476981
84751718475179,Ekman-Larsson-Kulikov,FLA,pairing,5on5,58,27903.0,0.55,0.55,0.53,17.0,17.0,8475171
84800018482803,Vaakanainen-Zellweger,ANA,pairing,5on5,10,1292.0,0.36,0.52,0.52,1.0,0.0,8480001
84795768480803,Bouchard-Desharnais,EDM,pairing,5on5,46,2264.0,0.58,0.54,0.55,1.0,1.0,8479576
847682284820708484325,Merela-Glendening-Chaffee,TBL,line,5on5,2,841.0,0.69,0.63,0.62,2.0,0.0,8476822
847836684788738482745,Terry-Mctavish-Vatrano,ANA,line,5on5,23,4317.0,0.42,0.46,0.44,8.0,8.0,8478366
847691984780518482125,Willman-Tierney-Holtz,NJD,line,5on5,6,1996.0,0.28,0.41,0.47,1.0,2.0,8476919
84757508482122,Merrill-Faber,MIN,pairing,5on5,33,1813.0,0.56,0.49,0.5,3.0,1.0,8475750
847735384778398482201,Sheary-Motte-Goncalves,TBL,line,5on5,2,794.0,1.0,0.77,1.0,0.0,0.0,8477353
847687184781338481058,Pearson-Evans-Ylnen,MTL,line,5on5,11,2038.0,0.2,0.37,0.33,0.0,1.0,8476871
847742584774928481186,Wood-Mackinnon-O'Connor,COL,line,5on5,16,604.0,0.59,0.48,0.55,2.0,1.0,8477425
84745908479522,Haman Aktell-Carlson,WSH,pairing,5on5,6,783.0,0.53,0.42,0.39,0.0,2.0,8474590
847750584792938481789,Kartye-Wennberg-Tanev,SEA,line,5on5,16,2620.0,0.51,0.4,0.4,2.0,0.0,8477505
847410284774568482078,Perron-Compher-Raymond,DET,line,5on5,22,3517.0,0.5,0.46,0.49,2.0,3.0,8474102
847940084796758482155,Moore-Dubois-Laferriere,LAK,line,5on5,17,619.0,0.43,0.41,0.4,0.0,0.0,8479400
84794588481568,Vlasic-Zaitsev,CHI,pairing,5on5,29,3044.0,0.47,0.49,0.51,1.0,2.0,8479458
848080684808708481517,Groulx-Lundestrom-Leason,ANA,line,5on5,8,768.0,0.15,0.46,0.42,0.0,2.0,8480806
84770188481167,Hutton-Pachal,VGK,pairing,5on5,12,7624.0,0.41,0.43,0.41,4.0,3.0,8477018
847741684774448477955,Burakovsky-Mccann-Bjorkstrand,SEA,line,5on5,3,662.0,0.47,0.71,0.65,0.0,2.0,8477416
84764628480860,Bahl-Hamilton,NJD,pairing,5on5,11,623.0,0.4,0.58,0.64,0.0,0.0,8476462
84815688483466,Korchinski-Vlasic,CHI,pairing,5on5,25,1583.0,0.53,0.58,0.57,2.0,0.0,8481568
847749684784218481068,Greer-Lindholm-Sharangovich,CGY,line,5on5,16,904.0,0.69,0.48,0.47,1.0,1.0,8477496
847517284810288482074,Zary-Kadri-Pospisil,CGY,line,5on5,41,22885.0,0.53,0.54,0.53,19.0,10.0,8475172
847682284773538479591,Eyssimont-Glendening-Motte,TBL,line,5on5,28,1550.0,0.43,0.4,0.41,1.0,1.0,8476822
847517284793468482074,Zary-Kadri-Dube,CGY,line,5on5,15,848.0,0.57,0.48,0.6,1.0,1.0,8475172
847842184792918482679,Greer-Rooney-Coronato,CGY,line,5on5,6,2030.0,0.59,0.43,0.4,2.0,2.0,8478421
847399484752258482740,Benn-Johnston-Smith,DAL,line,5on5,13,773.0,0.6,0.53,0.48,1.0,0.0,8473994
84778458478451,Van Riemsdyk-Bear,WSH,pairing,5on5,8,2196.0,0.47,0.33,0.42,1.0,0.0,8477845
847344984768788481528,Girgensons-Cozens-Okposo,BUF,line,5on5,8,901.0,0.2,0.29,0.29,1.0,1.0,8473449
847579184779878484144,Hall-Bedard-Donato,CHI,line,5on5,4,2373.0,0.45,0.45,0.43,2.0,1.0,8475791
847637484799418480762,Robinson-Kuraly-Danforth,CBJ,line,5on5,5,3005.0,0.57,0.51,0.49,1.0,1.0,8476374
847584284769348480870,Mcginn-Carrick-Groulx,ANA,line,5on5,5,1294.0,0.52,0.46,0.48,1.0,0.0,8475842
847795284784668480813,Fabbri-Veleno-Sprong,DET,line,5on5,23,3105.0,0.47,0.51,0.51,3.0,2.0,8477952
847410284774298480813,Perron-Copp-Veleno,DET,line,5on5,12,4733.0,0.42,0.51,0.5,4.0,1.0,8474102
84769588477488,Slavin-Pesce,CAR,pairing,5on5,49,3141.0,0.71,0.66,0.65,3.0,3.0,8476958
847517284815928483808,Pelletier-Kadri-Kuzmenko,CGY,line,5on5,4,1234.0,0.38,0.36,0.37,1.0,0.0,8475172
847646984769818479330,Armia-Gignac-Anderson,MTL,line,5on5,1,692.0,0.55,0.36,0.42,0.0,0.0,8476469
847742584795258481641,Kiviranta-Colton-Wood,COL,line,5on5,12,1463.0,0.71,0.7,0.63,1.0,1.0,8477425
847571484793938480144,Gregor-Kampf-Jarnkrok,TOR,line,5on5,25,2657.0,0.28,0.34,0.36,1.0,1.0,8475714
847687284784398480015,Tippett-Laughton-Konecny,PHI,line,5on5,23,2112.0,0.34,0.45,0.48,1.0,2.0,8476872
847471584800158480028,Tippett-Frost-Atkinson,PHI,line,5on5,31,5245.0,0.47,0.51,0.55,1.0,4.0,8474715
84751978481743,Del Gaizo-Barrie,NSH,pairing,5on5,8,3762.0,0.44,0.46,0.42,4.0,4.0,8475197
847647984780428479675,Moore-Danault-Arvidsson,LAK,line,5on5,11,5617.0,0.52,0.53,0.57,5.0,4.0,8476479
847572684794078482110,Bratt-Mercer-Toffoli,NJD,line,5on5,4,824.0,0.58,0.48,0.48,1.0,2.0,8475726
847121584751918482241,Zohorna-Malkin-Smith,PIT,line,5on5,10,1012.0,0.6,0.49,0.42,0.0,1.0,8471215
847403784780468479365,Van Riemsdyk-Frederic-Heinen,BOS,line,5on5,12,2164.0,0.38,0.46,0.42,3.0,2.0,8474037
847579884774078482101,Gushchin-Granlund-Duclair,SJS,line,5on5,1,652.0,0.19,0.37,0.44,0.0,0.0,8475798
847702184796198483431,Carcone-Kerfoot-Cooley,ARI,line,5on5,7,698.0,0.45,0.6,0.54,1.0,1.0,8477021
847516984779988480802,Kane-Mcleod-Foegele,EDM,line,5on5,27,2287.0,0.59,0.6,0.6,0.0,0.0,8475169
847579884774078480188,Zetterlund-Granlund-Duclair,SJS,line,5on5,31,18472.0,0.44,0.44,0.43,16.0,14.0,8475798
847350484773928481237,Clutterbuck-Maclean-Fasching,NYI,line,5on5,4,667.0,0.45,0.52,0.5,0.0,1.0,8473504
847639284783988480014,Connor-Lowry-Vilardi,WPG,line,5on5,4,1284.0,0.67,0.43,0.47,1.0,1.0,8476392
847742984779528478432,Fabbri-Copp-Fischer,DET,line,5on5,14,1899.0,0.4,0.51,0.55,0.0,2.0,8477429
847645384780108479542,Hagel-Point-Kucherov,TBL,line,5on5,60,20687.0,0.58,0.58,0.57,22.0,19.0,8476453
847578684764548477934,Hyman-Draisaitl-Nugent-Hopkins,EDM,line,5on5,27,4061.0,0.7,0.61,0.63,3.0,1.0,8475786
847749684782118479346,Hunt-Lindholm-Dube,CGY,line,5on5,2,792.0,0.07,0.26,0.25,0.0,1.0,8477496
848080684815178482745,Lundestrom-Mctavish-Leason,ANA,line,5on5,5,660.0,0.12,0.25,0.21,0.0,0.0,8480806
847644884780208482153,Brisson-Karlsson-Amadio,VGK,line,5on5,4,1205.0,0.3,0.41,0.33,1.0,2.0,8476448
847645884783668480870,Groulx-Strome-Vatrano,ANA,line,5on5,8,617.0,0.14,0.23,0.29,0.0,0.0,8476458
84808798482245,Zub-Bernard-Docker,OTT,pairing,5on5,24,911.0,0.1,0.26,0.18,0.0,1.0,8480879
84801928482964,Xhekaj-Kovacevic,MTL,pairing,5on5,24,6219.0,0.49,0.5,0.47,6.0,4.0,8480192
84815688482176,Vlasic-Kaiser,CHI,pairing,5on5,13,969.0,0.46,0.5,0.52,0.0,0.0,8481568
84808878482087,Guhle-Harris,MTL,pairing,5on5,40,2949.0,0.46,0.49,0.48,4.0,2.0,8480887
