season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,g_dif,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential
20232024,2023020004,2023-10-11,OTT,1,AWAY,CAR,L,REG,3.0,5.0,4on5,10.85,1.0,1.0,0.243,1.079,0.18,1.0,4.0,0.2,2.0,6.0,0.25,2.5,3.0,5.0,10.0,0.33,6.0,13.0,0.32,5.0,6.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,0.25,0.2,1.0,3.0,0.0,4.0,0.0,0.31,0.17,0.23,0.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.836,-5.0,-3.0,1.2429999999999999,2.0789999999999997,-0.8359999999999999
20232024,2023020004,2023-10-11,OTT,1,AWAY,CAR,L,REG,3.0,5.0,5on4,8.0,0.0,1.0,0.511,0.11,0.82,4.0,1.0,0.8,5.0,1.0,0.83,2.7,4.0,10.0,1.0,0.91,14.0,3.0,0.82,6.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,4.0,2.0,4.0,0.0,0.29,0.0,0.29,0.67,0.0,2.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.401,9.0,3.0,0.511,1.11,-0.5990000000000001
20232024,2023020004,2023-10-11,OTT,1,AWAY,CAR,L,REG,3.0,5.0,5on5,40.56666666666667,2.0,3.0,1.641,2.416,0.4,6.0,6.0,0.5,13.0,17.0,0.43,2.5714285714285716,2.2244897959183674,29.0,49.0,0.37,35.0,61.0,0.36,18.0,34.0,7.0,12.0,3.0,11.0,20.0,12.0,4.0,17.0,0.14285714285714285,0.3469387755102041,6.0,12.0,11.0,15.0,0.31,0.25,0.17,0.2,0.0,12.0,0.0,8.0,21.0,26.0,17.0,1.0,8.0,6.0,18.0,4.0,10.0,5.0,1.0,2.0,-1.0,-0.7749999999999999,-20.0,0.0,3.641,5.416,-1.7750000000000004
20232024,2023020004,2023-10-11,OTT,1,AWAY,CAR,L,REG,3.0,5.0,all,60.0,3.0,5.0,2.475,3.605,0.41,11.0,11.0,0.5,22.0,25.0,0.47,2.6136363636363638,2.3934426229508197,46.0,61.0,0.43,57.0,78.0,0.42,30.0,42.0,11.0,16.0,6.0,14.0,24.0,12.0,9.0,19.0,0.20454545454545456,0.3114754098360656,11.0,17.0,16.0,19.0,0.28,0.24,0.19,0.22,0.0,14.0,0.0,10.0,32.0,35.0,21.0,3.0,9.0,6.0,23.0,5.0,13.0,5.0,3.0,2.0,-2.0,-1.13,-15.0,0.0,5.475,8.605,-3.130000000000001
20232024,2023020004,2023-10-11,OTT,1,AWAY,CAR,L,REG,3.0,5.0,other,0.5833333333333334,0.0,0.0,0.079,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.67,3.0,3.0,2.0,1.0,0.67,2.0,1.0,0.67,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,1.0,0.0,0.079,0.0,0.079
20232024,2023020004,2023-10-11,CAR,1,HOME,OTT,W,REG,5.0,3.0,4on5,8.0,1.0,1.0,0.11,0.511,0.18,1.0,4.0,0.2,1.0,5.0,0.17,4.0,2.7,1.0,15.0,0.06,3.0,20.0,0.13,1.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,0.0,0.4,2.0,5.0,0.0,4.0,0.0,0.2,0.67,0.25,0.0,0.0,0.0,2.0,3.0,11.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,-0.401,-14.0,-3.0,1.11,1.5110000000000001,-0.401
20232024,2023020004,2023-10-11,CAR,1,HOME,OTT,W,REG,5.0,3.0,5on4,10.85,1.0,0.0,1.079,0.243,0.82,4.0,1.0,0.8,6.0,2.0,0.75,3.0,2.5,10.0,0.0,1.0,13.0,0.0,1.0,6.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.2,0.25,3.0,0.0,4.0,0.0,0.31,0.0,0.23,0.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.836,10.0,3.0,2.0789999999999997,0.243,1.8359999999999999
20232024,2023020004,2023-10-11,CAR,1,HOME,OTT,W,REG,5.0,3.0,5on5,40.56666666666667,3.0,2.0,2.416,1.641,0.6,6.0,6.0,0.5,17.0,13.0,0.57,2.2244897959183674,2.5714285714285716,49.0,29.0,0.63,61.0,35.0,0.64,34.0,18.0,11.0,20.0,12.0,7.0,12.0,3.0,17.0,4.0,0.3469387755102041,0.14285714285714285,12.0,6.0,15.0,11.0,0.25,0.31,0.2,0.17,0.0,8.0,0.0,12.0,26.0,21.0,18.0,4.0,10.0,5.0,17.0,1.0,8.0,6.0,2.0,1.0,1.0,0.7749999999999999,20.0,0.0,5.416,3.641,1.7750000000000004
20232024,2023020004,2023-10-11,CAR,1,HOME,OTT,W,REG,5.0,3.0,all,60.0,5.0,3.0,3.605,2.475,0.59,11.0,11.0,0.5,25.0,22.0,0.53,2.3934426229508197,2.6136363636363638,61.0,46.0,0.57,78.0,57.0,0.58,42.0,30.0,14.0,24.0,12.0,11.0,16.0,6.0,19.0,9.0,0.3114754098360656,0.20454545454545456,17.0,11.0,19.0,16.0,0.24,0.28,0.22,0.19,0.0,10.0,0.0,14.0,35.0,32.0,23.0,5.0,13.0,5.0,21.0,3.0,9.0,6.0,2.0,3.0,2.0,1.13,15.0,0.0,8.605,5.475,3.130000000000001
20232024,2023020004,2023-10-11,CAR,1,HOME,OTT,W,REG,5.0,3.0,other,0.5833333333333334,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,1.0,2.0,0.33,3.0,3.0,1.0,2.0,0.33,1.0,2.0,0.33,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079,-1.0,0.0,0.0,0.079,-0.079
20232024,2023020005,2023-10-11,MTL,1,AWAY,TOR,SOL,SO,5.0,6.0,4on5,5.516666666666667,0.0,2.0,0.0,0.921,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.6666666666666665,0.0,9.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,4.0,0.0,2.0,0.0,0.15,0.0,0.31,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,-0.921,-9.0,-1.0,0.0,2.9210000000000003,-2.9210000000000003
20232024,2023020005,2023-10-11,MTL,1,AWAY,TOR,SOL,SO,5.0,6.0,5on4,5.983333333333333,1.0,0.0,0.431,0.02,0.96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.6,5.0,3.0,0.62,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.33,0.0,12.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.411,1.0,0.0,1.431,0.02,1.411
20232024,2023020005,2023-10-11,MTL,1,AWAY,TOR,SOL,SO,5.0,6.0,5on5,50.6,4.0,1.0,2.171,2.075,0.51,7.0,5.0,0.58,16.0,16.0,0.5,2.769230769230769,2.5294117647058822,29.0,36.0,0.45,40.0,48.0,0.45,19.0,26.0,9.0,7.0,3.0,11.0,15.0,3.0,5.0,6.0,0.19230769230769232,0.17647058823529413,11.0,12.0,10.0,10.0,0.25,0.21,0.28,0.25,0.0,6.0,0.0,6.0,18.0,18.0,34.0,5.0,7.0,4.0,25.0,9.0,12.0,5.0,2.0,3.0,3.0,0.09599999999999964,-7.0,2.0,6.170999999999999,3.075,3.095999999999999
20232024,2023020005,2023-10-11,MTL,1,AWAY,TOR,SOL,SO,5.0,6.0,all,65.0,5.0,5.0,2.657,3.704,0.42,10.0,11.0,0.48,21.0,28.0,0.43,2.8,2.660377358490566,38.0,57.0,0.4,53.0,75.0,0.41,25.0,44.0,11.0,11.0,3.0,17.0,21.0,4.0,7.0,8.0,0.2,0.1509433962264151,15.0,18.0,13.0,13.0,0.25,0.17,0.28,0.24,0.0,25.0,0.0,15.0,28.0,26.0,37.0,8.0,10.0,5.0,27.0,10.0,13.0,5.0,2.0,4.0,0.0,-1.0470000000000002,-19.0,-1.0,7.657,8.704,-1.0470000000000006
20232024,2023020005,2023-10-11,MTL,1,AWAY,TOR,SOL,SO,5.0,6.0,other,2.9,0.0,2.0,0.056,0.688,0.08,3.0,5.0,0.38,5.0,7.0,0.42,3.3333333333333335,3.1,6.0,10.0,0.38,8.0,11.0,0.42,3.0,9.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.1,2.0,1.0,3.0,1.0,0.38,0.09,0.25,0.09,0.0,7.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-0.6319999999999999,-4.0,-2.0,0.056,2.6879999999999997,-2.6319999999999997
20232024,2023020005,2023-10-11,TOR,1,HOME,MTL,W,SO,6.0,5.0,4on5,5.983333333333333,0.0,1.0,0.02,0.431,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.4,3.0,5.0,0.38,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,0.33,0.4,0.0,2.0,0.0,12.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,-1.0,-0.411,-1.0,0.0,0.02,1.431,-1.411
20232024,2023020005,2023-10-11,TOR,1,HOME,MTL,W,SO,6.0,5.0,5on4,5.516666666666667,2.0,0.0,0.921,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.6666666666666665,0.0,9.0,0.0,1.0,13.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,4.0,0.0,2.0,0.0,0.15,0.0,0.31,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.921,9.0,1.0,2.9210000000000003,0.0,2.9210000000000003
20232024,2023020005,2023-10-11,TOR,1,HOME,MTL,W,SO,6.0,5.0,5on5,50.6,1.0,4.0,2.075,2.171,0.49,5.0,7.0,0.42,16.0,16.0,0.5,2.5294117647058822,2.769230769230769,36.0,29.0,0.55,48.0,40.0,0.55,26.0,19.0,11.0,15.0,3.0,9.0,7.0,3.0,6.0,5.0,0.17647058823529413,0.19230769230769232,12.0,11.0,10.0,10.0,0.21,0.25,0.25,0.28,0.0,6.0,0.0,6.0,18.0,18.0,25.0,9.0,12.0,5.0,34.0,5.0,7.0,4.0,3.0,2.0,-3.0,-0.09599999999999964,7.0,-2.0,3.075,6.170999999999999,-3.095999999999999
20232024,2023020005,2023-10-11,TOR,1,HOME,MTL,W,SO,6.0,5.0,all,65.0,5.0,5.0,3.704,2.657,0.58,11.0,10.0,0.52,28.0,21.0,0.57,2.660377358490566,2.8,57.0,38.0,0.6,75.0,53.0,0.59,44.0,25.0,17.0,21.0,4.0,11.0,11.0,3.0,8.0,7.0,0.1509433962264151,0.2,18.0,15.0,13.0,13.0,0.17,0.25,0.24,0.28,0.0,15.0,0.0,25.0,26.0,28.0,27.0,10.0,13.0,5.0,37.0,8.0,10.0,5.0,4.0,2.0,0.0,1.0470000000000002,19.0,1.0,8.704,7.657,1.0470000000000006
20232024,2023020005,2023-10-11,TOR,1,HOME,MTL,W,SO,6.0,5.0,other,2.9,2.0,0.0,0.688,0.056,0.92,5.0,3.0,0.62,7.0,5.0,0.58,3.1,3.3333333333333335,10.0,6.0,0.62,11.0,8.0,0.58,9.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.1,0.0,1.0,2.0,1.0,3.0,0.09,0.38,0.09,0.25,0.0,2.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.6319999999999999,4.0,2.0,2.6879999999999997,0.056,2.6319999999999997
20232024,2023020006,2023-10-11,CHI,2,AWAY,BOS,L,REG,1.0,3.0,4on5,6.0,0.0,0.0,0.147,1.085,0.12,0.0,3.0,0.0,1.0,4.0,0.2,2.0,2.857142857142857,3.0,7.0,0.3,3.0,9.0,0.25,3.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.5,0.42857142857142855,0.0,2.0,0.0,2.0,0.0,0.22,0.0,0.22,0.0,0.0,0.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.938,-4.0,-3.0,0.147,1.085,-0.938
20232024,2023020006,2023-10-11,CHI,2,AWAY,BOS,L,REG,1.0,3.0,5on4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20232024,2023020006,2023-10-11,CHI,2,AWAY,BOS,L,REG,1.0,3.0,5on5,47.06666666666667,1.0,2.0,1.652,2.831,0.37,6.0,7.0,0.46,15.0,16.0,0.48,2.5357142857142856,2.425,30.0,41.0,0.42,38.0,66.0,0.37,18.0,27.0,9.0,7.0,6.0,9.0,18.0,6.0,7.0,11.0,0.25,0.275,8.0,25.0,12.0,14.0,0.32,0.21,0.21,0.38,0.0,14.0,0.0,8.0,15.0,25.0,16.0,2.0,6.0,2.0,13.0,3.0,6.0,0.0,2.0,1.0,-1.0,-1.179,-11.0,-1.0,2.652,4.8309999999999995,-2.1789999999999994
20232024,2023020006,2023-10-11,CHI,2,AWAY,BOS,L,REG,1.0,3.0,all,60.0,1.0,3.0,1.799,3.916,0.31,6.0,10.0,0.38,16.0,21.0,0.43,2.5,2.5,33.0,49.0,0.4,43.0,76.0,0.36,21.0,33.0,10.0,7.0,7.0,11.0,20.0,7.0,8.0,14.0,0.26666666666666666,0.2916666666666667,10.0,27.0,12.0,16.0,0.28,0.21,0.23,0.36,0.0,23.0,0.0,13.0,20.0,34.0,18.0,3.0,6.0,2.0,13.0,4.0,6.0,0.0,2.0,1.0,-2.0,-2.117,-16.0,-4.0,2.799,6.916,-4.117000000000001
20232024,2023020006,2023-10-11,CHI,2,AWAY,BOS,L,REG,1.0,3.0,other,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0
20232024,2023020006,2023-10-11,BOS,1,HOME,CHI,W,REG,3.0,1.0,4on5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
20232024,2023020006,2023-10-11,BOS,1,HOME,CHI,W,REG,3.0,1.0,5on4,6.0,0.0,0.0,1.085,0.147,0.88,3.0,0.0,1.0,4.0,1.0,0.8,2.857142857142857,2.0,7.0,0.0,1.0,9.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.42857142857142855,0.5,2.0,0.0,2.0,0.0,0.22,0.0,0.22,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,7.0,3.0,1.085,0.147,0.938
20232024,2023020006,2023-10-11,BOS,1,HOME,CHI,W,REG,3.0,1.0,5on5,47.06666666666667,2.0,1.0,2.831,1.652,0.63,7.0,6.0,0.54,16.0,15.0,0.52,2.425,2.5357142857142856,41.0,30.0,0.58,66.0,38.0,0.63,27.0,18.0,9.0,18.0,6.0,9.0,7.0,6.0,11.0,7.0,0.275,0.25,25.0,8.0,14.0,12.0,0.21,0.32,0.38,0.21,0.0,8.0,0.0,14.0,25.0,15.0,13.0,3.0,6.0,0.0,16.0,2.0,6.0,2.0,1.0,2.0,1.0,1.179,11.0,1.0,4.8309999999999995,2.652,2.1789999999999994
20232024,2023020006,2023-10-11,BOS,1,HOME,CHI,W,REG,3.0,1.0,all,60.0,3.0,1.0,3.916,1.799,0.69,10.0,6.0,0.62,21.0,16.0,0.57,2.5,2.5,49.0,33.0,0.6,76.0,43.0,0.64,33.0,21.0,11.0,20.0,7.0,10.0,7.0,7.0,14.0,8.0,0.2916666666666667,0.26666666666666666,27.0,10.0,16.0,12.0,0.21,0.28,0.36,0.23,0.0,13.0,0.0,23.0,34.0,20.0,13.0,4.0,6.0,0.0,18.0,3.0,6.0,2.0,1.0,2.0,2.0,2.117,16.0,4.0,6.916,2.799,4.117000000000001
20232024,2023020006,2023-10-11,BOS,1,HOME,CHI,W,REG,3.0,1.0,other,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20232024,2023020007,2023-10-11,WPG,1,AWAY,CGY,L,REG,3.0,5.0,4on5,5.433333333333334,0.0,1.0,0.0,1.197,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.197,-9.0,-3.0,0.0,2.197,-2.197
20232024,2023020007,2023-10-11,WPG,1,AWAY,CGY,L,REG,3.0,5.0,5on4,8.0,0.0,1.0,0.228,0.051,0.82,5.0,0.0,1.0,12.0,0.0,1.0,2.6842105263157894,1.5,19.0,2.0,0.9,22.0,2.0,0.92,14.0,2.0,7.0,3.0,4.0,0.0,1.0,1.0,5.0,2.0,0.2631578947368421,1.0,3.0,0.0,5.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,-1.0,0.17700000000000002,17.0,5.0,0.228,1.051,-0.823
20232024,2023020007,2023-10-11,WPG,1,AWAY,CGY,L,REG,3.0,5.0,5on5,44.5,3.0,2.0,2.655,0.722,0.79,12.0,2.0,0.86,16.0,5.0,0.76,2.6363636363636362,1.9375,36.0,18.0,0.67,57.0,31.0,0.65,23.0,13.0,4.0,10.0,7.0,3.0,3.0,8.0,10.0,8.0,0.30303030303030304,0.5,21.0,13.0,13.0,5.0,0.23,0.16,0.37,0.42,0.0,4.0,0.0,4.0,22.0,38.0,13.0,6.0,4.0,2.0,9.0,7.0,12.0,9.0,2.0,3.0,1.0,1.9329999999999998,18.0,10.0,5.654999999999999,2.722,2.9329999999999994
20232024,2023020007,2023-10-11,WPG,1,AWAY,CGY,L,REG,3.0,5.0,all,60.0,3.0,5.0,3.14,3.378,0.48,17.0,5.0,0.77,30.0,13.0,0.7,2.6666666666666665,2.310344827586207,57.0,31.0,0.65,82.0,46.0,0.64,37.0,22.0,13.0,13.0,11.0,8.0,7.0,9.0,15.0,10.0,0.2777777777777778,0.3448275862068966,25.0,15.0,20.0,9.0,0.24,0.2,0.3,0.33,0.0,6.0,0.0,8.0,30.0,47.0,15.0,7.0,5.0,3.0,12.0,8.0,15.0,12.0,2.0,3.0,-2.0,-0.238,26.0,12.0,6.140000000000001,8.378,-2.2379999999999995
20232024,2023020007,2023-10-11,WPG,1,AWAY,CGY,L,REG,3.0,5.0,other,2.066666666666667,0.0,1.0,0.257,1.408,0.15,0.0,0.0,0.0,2.0,2.0,0.5,3.0,3.0,2.0,2.0,0.5,3.0,3.0,0.5,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.67,0.33,0.33,0.33,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.1509999999999998,0.0,0.0,0.257,2.408,-2.151
20232024,2023020007,2023-10-11,CGY,1,HOME,WPG,W,REG,5.0,3.0,4on5,8.0,1.0,0.0,0.051,0.228,0.18,0.0,5.0,0.0,0.0,12.0,0.0,1.5,2.6842105263157894,2.0,19.0,0.1,2.0,22.0,0.08,2.0,14.0,0.0,1.0,1.0,7.0,3.0,4.0,2.0,5.0,1.0,0.2631578947368421,0.0,3.0,0.0,5.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,7.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.17700000000000002,-17.0,-5.0,1.051,0.228,0.823
20232024,2023020007,2023-10-11,CGY,1,HOME,WPG,W,REG,5.0,3.0,5on4,5.433333333333334,1.0,0.0,1.197,0.0,1.0,3.0,0.0,1.0,6.0,0.0,1.0,3.0,0.0,9.0,0.0,1.0,10.0,0.0,1.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.197,9.0,3.0,2.197,0.0,2.197
20232024,2023020007,2023-10-11,CGY,1,HOME,WPG,W,REG,5.0,3.0,5on5,44.5,2.0,3.0,0.722,2.655,0.21,2.0,12.0,0.14,5.0,16.0,0.24,1.9375,2.6363636363636362,18.0,36.0,0.33,31.0,57.0,0.35,13.0,23.0,3.0,3.0,8.0,4.0,10.0,7.0,8.0,10.0,0.5,0.30303030303030304,13.0,21.0,5.0,13.0,0.16,0.23,0.42,0.37,0.0,4.0,0.0,4.0,38.0,22.0,9.0,7.0,12.0,9.0,13.0,6.0,4.0,2.0,3.0,2.0,-1.0,-1.9329999999999998,-18.0,-10.0,2.722,5.654999999999999,-2.9329999999999994
20232024,2023020007,2023-10-11,CGY,1,HOME,WPG,W,REG,5.0,3.0,all,60.0,5.0,3.0,3.378,3.14,0.52,5.0,17.0,0.23,13.0,30.0,0.3,2.310344827586207,2.6666666666666665,31.0,57.0,0.35,46.0,82.0,0.36,22.0,37.0,8.0,7.0,9.0,13.0,13.0,11.0,10.0,15.0,0.3448275862068966,0.2777777777777778,15.0,25.0,9.0,20.0,0.2,0.24,0.33,0.3,0.0,8.0,0.0,6.0,47.0,30.0,12.0,8.0,15.0,12.0,15.0,7.0,5.0,3.0,3.0,2.0,2.0,0.238,-26.0,-12.0,8.378,6.140000000000001,2.2379999999999995
20232024,2023020007,2023-10-11,CGY,1,HOME,WPG,W,REG,5.0,3.0,other,2.066666666666667,1.0,0.0,1.408,0.257,0.85,0.0,0.0,0.0,2.0,2.0,0.5,3.0,3.0,2.0,2.0,0.5,3.0,3.0,0.5,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.33,0.67,0.33,0.33,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1509999999999998,0.0,0.0,2.408,0.257,2.151
20232024,2023020008,2023-10-11,COL,1,AWAY,LAK,W,REG,5.0,2.0,4on5,9.516666666666667,0.0,0.0,0.007,1.765,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2.6153846153846154,1.0,13.0,0.07,2.0,21.0,0.09,1.0,11.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,0.15384615384615385,1.0,8.0,0.0,2.0,0.0,0.1,0.5,0.38,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.758,-12.0,-3.0,0.007,1.765,-1.758
20232024,2023020008,2023-10-11,COL,1,AWAY,LAK,W,REG,5.0,2.0,5on4,4.633333333333334,1.0,0.0,4.543,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.6666666666666665,0.0,9.0,0.0,1.0,11.0,0.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5555555555555556,0.0,2.0,0.0,2.0,0.0,0.18,0.0,0.18,0.0,0.0,7.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.543,9.0,3.0,5.543,0.0,5.543
