player_id,player,position,shoots_catches,height,weight,birth_date,birth_country,draft_year,draft_team,round,pick,overall,primary_number,headshot,mp_name,cw_name,dupe_names
8476331,Dylan DeMelo,D,R,"6'1""",194,1993-05-01,CAN,2011,SJS,6,28,179,2,https://assets.nhle.com/mugs/nhl/20232024/WPG/8476331.png,Dylan DeMelo,Dylan DeMelo,
8476336,Iiro Pakarinen,R,R,"6'1""",212,1991-08-25,FIN,2011,FLA,7,3,184,26,https://assets.nhle.com/mugs/nhl/latest/8476336.png,Iiro Pakarinen,Iiro Pakarinen,
8476339,Dominik Uher,C,L,"6'0""",202,1992-12-31,CZE,2011,PIT,5,23,144,46,https://assets.nhle.com/mugs/nhl/latest/8476339.png,Dominik Uher,Dominik Uher,
8476341,Anton Forsberg,G,L,"6'3""",195,1992-11-27,SWE,2011,CBJ,7,7,188,31,https://assets.nhle.com/mugs/nhl/20232024/OTT/8476341.png,Anton Forsberg,Anton Forsberg,
8476343,Garret Sparks,G,L,"6'3""",220,1993-06-28,USA,2011,TOR,7,9,190,80,https://assets.nhle.com/mugs/nhl/latest/8476343.png,Garret Sparks,Garret Sparks,
8476344,Tyler Graovac,C,L,"6'5""",208,1993-04-27,CAN,2011,MIN,7,10,191,44,https://assets.nhle.com/mugs/nhl/latest/8476344.png,Tyler Graovac,Tyler Graovac,
8476345,Gregory Hofmann,C,L,"6'0""",194,1992-11-13,SUI,2011,CAR,4,12,103,15,https://assets.nhle.com/mugs/nhl/latest/8476345.png,Gregory Hofmann,Gregory Hofmann,
8476346,Johnny Gaudreau,L,L,"5'9""",163,1993-08-13,USA,2011,CGY,4,13,104,13,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476346.png,Johnny Gaudreau,Johnny Gaudreau,
8476352,Michael Mersch,L,L,"6'2""",210,1992-10-02,USA,2011,LAK,4,19,110,52,https://assets.nhle.com/mugs/nhl/latest/8476352.png,Michael Mersch,Michael Mersch,
8476356,Tobias Rieder,L,L,"5'11""",189,1993-01-10,GER,2011,EDM,4,23,114,13,https://assets.nhle.com/mugs/nhl/latest/8476356.png,Tobias Rieder,Tobias Rieder,
8476363,Brian Ferlin,R,R,"6'2""",213,1992-06-03,USA,2011,BOS,4,30,121,51,https://assets.nhle.com/mugs/nhl/latest/8476363.png,Brian Ferlin,Brian Ferlin,
8476367,John Persson,L,L,"6'3""",222,1992-05-18,SWE,2011,NYI,5,4,125,56,https://assets.nhle.com/mugs/nhl/latest/8476367.png,John Persson,,
8476368,Fredrik Claesson,D,L,"6'1""",196,1992-11-24,SWE,2011,OTT,5,5,126,3,https://assets.nhle.com/mugs/nhl/latest/8476368.png,Fredrik Claesson,Fredrik Claesson,
8476370,Blake Pietila,L,L,"5'11""",200,1993-02-20,USA,2011,NJD,5,8,129,56,https://assets.nhle.com/mugs/nhl/latest/8476370.png,Blake Pietila,Blake Pietila,
8476372,Nick Seeler,D,L,"6'3""",197,1993-06-03,USA,2011,MIN,5,10,131,24,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476372.png,Nick Seeler,Nick Seeler,
8476374,Sean Kuraly,C,L,"6'2""",215,1993-01-20,USA,2011,SJS,5,12,133,7,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476374.png,Sean Kuraly,Sean Kuraly,
8476379,Darren Dietz,D,R,"6'1""",201,1993-07-17,CAN,2011,MTL,5,17,138,46,https://assets.nhle.com/mugs/nhl/latest/8476379.png,Darren Dietz,Darren Dietz,
8476381,Andrew Shaw,R,R,"5'11""",182,1991-07-20,CAN,2011,CHI,5,18,139,65,https://assets.nhle.com/mugs/nhl/latest/8476381.png,Andrew Shaw,Andrew Shaw,
8476384,Max Friberg,R,R,"5'11""",200,1992-11-20,SWE,2011,ANA,5,22,143,49,https://assets.nhle.com/mugs/nhl/latest/8476384.png,Max Friberg,Max Friberg,
8476386,Shane Prince,L,L,"5'11""",193,1992-11-16,USA,2011,OTT,2,31,61,11,https://assets.nhle.com/mugs/nhl/latest/8476386.png,Shane Prince,Shane Prince,
8476388,Andrey Pedan,D,L,"6'5""",213,1993-07-03,LTU,2011,NYI,3,2,63,73,https://assets.nhle.com/mugs/nhl/latest/8476388.png,Andrey Pedan,Andrey Pedan,
8476389,Vincent Trocheck,C,R,"5'11""",187,1993-07-11,USA,2011,FLA,3,3,64,16,https://assets.nhle.com/mugs/nhl/20232024/NYR/8476389.png,Vincent Trocheck,Vincent Trocheck,
8476390,Joseph Cramarossa,C,L,"6'1""",190,1992-10-26,CAN,2011,ANA,3,4,65,56,https://assets.nhle.com/mugs/nhl/latest/8476390.png,Joseph Cramarossa,Joseph Cramarossa,
8476391,T.J. Tynan,C,R,"5'8""",160,1992-02-25,USA,2011,CBJ,3,5,66,36,https://assets.nhle.com/mugs/nhl/20232024/LAK/8476391.png,T.J. Tynan,T.J. Tynan,
8476392,Adam Lowry,C,L,"6'5""",210,1993-03-29,USA,2011,WPG,3,6,67,17,https://assets.nhle.com/mugs/nhl/20232024/WPG/8476392.png,Adam Lowry,Adam Lowry,
8476393,Nick Cousins,C,L,"5'11""",186,1993-07-20,CAN,2011,PHI,3,7,68,21,https://assets.nhle.com/mugs/nhl/20232024/FLA/8476393.png,Nick Cousins,Nick Cousins,
8476394,Michael Paliotta,D,R,"6'4""",207,1993-04-06,USA,2011,CHI,3,9,70,44,https://assets.nhle.com/mugs/nhl/latest/8476394.png,Michael Paliotta,Michael Paliotta,
8476396,Steven Fogarty,C,R,"6'3""",204,1993-04-19,USA,2011,NYR,3,11,72,62,https://assets.nhle.com/mugs/nhl/20232024/MIN/8476396.png,Steven Fogarty,Steven Fogarty,
8476397,Keegan Lowe,D,L,"6'2""",191,1993-03-29,USA,2011,CAR,3,12,73,47,https://assets.nhle.com/mugs/nhl/latest/8476397.png,Keegan Lowe,Keegan Lowe,
8476399,Blake Coleman,C,L,"5'11""",199,1991-11-28,USA,2011,NJD,3,14,75,20,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476399.png,Blake Coleman,Blake Coleman,
8476400,Logan Shaw,R,R,"6'3""",208,1992-10-05,CAN,2011,FLA,3,15,76,20,https://assets.nhle.com/mugs/nhl/latest/8476400.png,Logan Shaw,Logan Shaw,
8476401,Daniel Catenacci,C,L,"5'10""",193,1993-03-09,CAN,2011,BUF,3,16,77,43,https://assets.nhle.com/mugs/nhl/latest/8476401.png,Daniel Catenacci,Daniel Catenacci,
8476403,Klas Dahlbeck,D,L,"6'3""",207,1991-07-06,SWE,2011,CHI,3,18,79,6,https://assets.nhle.com/mugs/nhl/latest/8476403.png,Klas Dahlbeck,Klas Dahlbeck,
8476404,Andy Andreoff,C,L,"6'1""",208,1991-05-17,CAN,2011,LAK,3,19,80,18,https://assets.nhle.com/mugs/nhl/latest/8476404.png,Andy Andreoff,Andy Andreoff,
8476406,Nicholas Shore,C,R,"6'1""",198,1992-09-26,USA,2011,LAK,3,21,82,21,https://assets.nhle.com/mugs/nhl/latest/8476406.png,Nick Shore,Nick Shore,
8476407,Andy Welinski,D,R,"6'2""",212,1993-04-27,USA,2011,ANA,3,22,83,37,https://assets.nhle.com/mugs/nhl/latest/8476407.png,Andy Welinski,Andy Welinski,
8476409,Alan Quine,C,L,"6'0""",203,1993-02-25,CAN,2013,NYI,6,15,166,26,https://assets.nhle.com/mugs/nhl/latest/8476409.png,Alan Quine,Alan Quine,
8476410,Josh Leivo,L,R,"6'2""",192,1993-05-26,CAN,2011,TOR,3,25,86,17,https://assets.nhle.com/mugs/nhl/latest/8476410.png,Josh Leivo,Josh Leivo,
8476411,Jonathan Racine,D,L,"6'2""",194,1993-05-28,CAN,2011,FLA,3,26,87,58,https://assets.nhle.com/mugs/nhl/latest/8476411.png,Jonathan Racine,Jonathan Racine,
8476412,Jordan Binnington,G,L,"6'2""",172,1993-07-11,CAN,2011,STL,3,27,88,50,https://assets.nhle.com/mugs/nhl/20232024/STL/8476412.png,Jordan Binnington,Jordan Binnington,
8476414,Alexandre Grenier,R,R,"6'5""",200,1991-09-05,CAN,2011,VAN,3,29,90,28,https://assets.nhle.com/mugs/nhl/latest/8476414.png,Alexandre Grenier,Alexandre Grenier,
8476415,Kyle Rau,C,L,"5'9""",171,1992-10-24,USA,2011,FLA,3,30,91,37,https://assets.nhle.com/mugs/nhl/latest/8476415.png,Kyle Rau,Kyle Rau,
8476416,Dillon Simpson,D,L,"6'2""",191,1993-02-10,CAN,2011,EDM,4,1,92,79,https://assets.nhle.com/mugs/nhl/latest/8476416.png,Dillon Simpson,Dillon Simpson,
8476418,Robbie Russo,D,R,"6'0""",190,1993-02-15,USA,2011,NYI,4,4,95,39,https://assets.nhle.com/mugs/nhl/latest/8476418.png,Robbie Russo,Robbie Russo,
8476419,Jean-Gabriel Pageau,C,R,"5'11""",185,1992-11-11,CAN,2011,OTT,4,5,96,44,https://assets.nhle.com/mugs/nhl/20232024/NYI/8476419.png,Jean-Gabriel Pageau,Jean-Gabriel Pageau,
8476422,Mike Reilly,D,L,"6'1""",196,1993-07-13,USA,2011,CBJ,4,7,98,2,https://assets.nhle.com/mugs/nhl/20232024/NYI/8476422.png,Mike Reilly,Mike Reilly,
8476423,Reid Boucher,C,L,"5'10""",195,1993-09-08,USA,2011,NJD,4,8,99,24,https://assets.nhle.com/mugs/nhl/latest/8476423.png,Reid Boucher,Reid Boucher,
8476425,Joseph LaBate,C,L,"6'5""",210,1993-04-16,USA,2011,VAN,4,10,101,62,https://assets.nhle.com/mugs/nhl/latest/8476425.png,Joseph LaBate,,
8476426,David Musil,D,L,"6'4""",207,1993-04-09,CAN,2011,EDM,2,1,31,85,https://assets.nhle.com/mugs/nhl/latest/8476426.png,David Musil,David Musil,
8476427,Ty Rattie,R,R,"6'0""",183,1993-02-05,CAN,2011,STL,2,2,32,8,https://assets.nhle.com/mugs/nhl/latest/8476427.png,Ty Rattie,Ty Rattie,
8476428,Rocco Grimaldi,R,R,"5'6""",180,1993-02-08,USA,2011,FLA,2,3,33,23,https://assets.nhle.com/mugs/nhl/latest/8476428.png,Rocco Grimaldi,Rocco Grimaldi,
8476429,Scott Mayfield,D,R,"6'5""",220,1992-10-14,USA,2011,NYI,2,4,34,24,https://assets.nhle.com/mugs/nhl/20232024/NYI/8476429.png,Scott Mayfield,Scott Mayfield,
8476430,Tomas Jurco,R,L,"6'2""",197,1992-12-28,SVK,2011,DET,2,5,35,13,https://assets.nhle.com/mugs/nhl/latest/8476430.png,Tomas Jurco,Tomas Jurco,
8476431,Adam Clendening,D,R,"6'0""",194,1992-10-26,USA,2011,CHI,2,6,36,6,https://assets.nhle.com/mugs/nhl/latest/8476431.png,Adam Clendening,Adam Clendening,
8476432,Boone Jenner,C,L,"6'2""",208,1993-06-15,CAN,2011,CBJ,2,7,37,38,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476432.png,Boone Jenner,Boone Jenner,
8476433,Magnus Hellberg,G,L,"6'6""",220,1991-04-04,SWE,2011,NSH,2,8,38,35,https://assets.nhle.com/mugs/nhl/20232024/FLA/8476433.png,Magnus Hellberg,Magnus Hellberg,
8476434,John Gibson,G,L,"6'2""",210,1993-07-14,USA,2011,ANA,2,9,39,36,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476434.png,John Gibson,John Gibson,
8476435,Alex Khokhlachev,C,L,"5'10""",181,1993-09-09,RUS,2011,BOS,2,10,40,76,https://assets.nhle.com/mugs/nhl/latest/8476435.png,Alex Khokhlachev,,
8476436,Dmitrij Jaskin,R,L,"6'2""",216,1993-03-23,RUS,2011,STL,2,11,41,93,https://assets.nhle.com/mugs/nhl/latest/8476436.png,Dmitrij Jaskin,Dmitrij Jaskin,
8476437,Victor Rask,C,L,"6'2""",199,1993-03-01,SWE,2011,CAR,2,12,42,49,https://assets.nhle.com/mugs/nhl/latest/8476437.png,Victor Rask,Victor Rask,
8476438,Brandon Saad,L,L,"6'1""",215,1992-10-27,USA,2011,CHI,2,13,43,20,https://assets.nhle.com/mugs/nhl/20232024/STL/8476438.png,Brandon Saad,Brandon Saad,
8476439,Brett Ritchie,R,R,"6'4""",215,1993-07-01,CAN,2011,DAL,2,14,44,24,https://assets.nhle.com/mugs/nhl/latest/8476439.png,Brett Ritchie,Brett Ritchie,
8476440,Markus Granlund,C,L,"6'0""",180,1993-04-16,FIN,2011,CGY,2,15,45,60,https://assets.nhle.com/mugs/nhl/latest/8476440.png,Markus Granlund,Markus Granlund,
8476441,Joel Edmundson,D,L,"6'5""",221,1993-06-28,CAN,2011,STL,2,16,46,20,https://assets.nhle.com/mugs/nhl/20232024/TOR/8476441.png,Joel Edmundson,Joel Edmundson,
8476442,Matt Nieto,L,L,"5'11""",187,1992-11-05,USA,2011,SJS,2,17,47,83,https://assets.nhle.com/mugs/nhl/20232024/PIT/8476442.png,Matt Nieto,Matt Nieto,
8476443,Xavier Ouellet,D,L,"6'0""",197,1993-07-29,FRA,2011,DET,2,18,48,61,https://assets.nhle.com/mugs/nhl/20232024/PIT/8476443.png,Xavier Ouellet,Xavier Ouellet,
8476444,Christopher Gibson,G,L,"6'2""",217,1992-12-27,FIN,2011,LAK,2,19,49,1,https://assets.nhle.com/mugs/nhl/latest/8476444.png,Christopher Gibson,Christopher Gibson,
8476445,Johan Sundstrom,C,R,"6'3""",201,1992-09-21,SWE,2011,NYI,2,20,50,28,https://assets.nhle.com/mugs/nhl/latest/8476445.png,Johan Sundstrom,,
8476447,Miikka Salomaki,R,L,"5'11""",203,1993-03-09,FIN,2011,NSH,2,22,52,10,https://assets.nhle.com/mugs/nhl/latest/8476447.png,Miikka Salomaki,Miikka Salomaki,
8476448,William Karlsson,C,L,"6'0""",190,1993-01-08,SWE,2011,ANA,2,23,53,71,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476448.png,William Karlsson,William Karlsson,
8476449,Scott Harrington,D,L,"6'2""",204,1993-03-10,CAN,2011,PIT,2,24,54,17,https://assets.nhle.com/mugs/nhl/latest/8476449.png,Scott Harrington,Scott Harrington,
8476450,Ryan Sproul,D,R,"6'4""",205,1993-01-13,CAN,2011,DET,2,25,55,25,https://assets.nhle.com/mugs/nhl/latest/8476450.png,Ryan Sproul,Ryan Sproul,
8476451,Lucas Lessio,L,L,"6'1""",212,1993-01-23,CAN,2011,PHX,2,26,56,53,https://assets.nhle.com/mugs/nhl/latest/8476451.png,Lucas Lessio,Lucas Lessio,
8476452,Tyler Wotherspoon,D,L,"6'2""",207,1993-03-12,CAN,2011,CGY,2,27,57,33,https://assets.nhle.com/mugs/nhl/20232024/NJD/8476452.png,Tyler Wotherspoon,Tyler Wotherspoon,
8476453,Nikita Kucherov,R,L,"5'11""",182,1993-06-17,RUS,2011,TBL,2,28,58,86,https://assets.nhle.com/mugs/nhl/20232024/TBL/8476453.png,Nikita Kucherov,Nikita Kucherov,
8476454,Ryan Nugent-Hopkins,C,L,"6'1""",192,1993-04-12,CAN,2011,EDM,1,1,1,93,https://assets.nhle.com/mugs/nhl/20232024/EDM/8476454.png,Ryan Nugent-Hopkins,Ryan Nugent-Hopkins,
8476455,Gabriel Landeskog,L,L,"6'1""",215,1992-11-23,SWE,2011,COL,1,2,2,92,https://assets.nhle.com/mugs/nhl/20232024/COL/8476455.png,Gabriel Landeskog,Gabriel Landeskog,
8476456,Jonathan Huberdeau,C,L,"6'1""",200,1993-06-04,CAN,2011,FLA,1,3,3,10,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476456.png,Jonathan Huberdeau,Jonathan Huberdeau,
8476457,Adam Larsson,D,R,"6'3""",209,1992-11-12,SWE,2011,NJD,1,4,4,6,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476457.png,Adam Larsson,Adam Larsson,
8476458,Ryan Strome,C,R,"6'1""",191,1993-07-11,CAN,2011,NYI,1,5,5,16,https://assets.nhle.com/mugs/nhl/20232024/ANA/8476458.png,Ryan Strome,Ryan Strome,
8476459,Mika Zibanejad,C,R,"6'2""",201,1993-04-18,SWE,2011,OTT,1,6,6,93,https://assets.nhle.com/mugs/nhl/20232024/NYR/8476459.png,Mika Zibanejad,Mika Zibanejad,
8476460,Mark Scheifele,C,R,"6'3""",207,1993-03-15,CAN,2011,WPG,1,7,7,55,https://assets.nhle.com/mugs/nhl/20232024/WPG/8476460.png,Mark Scheifele,Mark Scheifele,
8476461,Sean Couturier,C,L,"6'4""",210,1992-12-07,USA,2011,PHI,1,8,8,14,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476461.png,Sean Couturier,Sean Couturier,
8476462,Dougie Hamilton,D,R,"6'6""",230,1993-06-17,CAN,2011,BOS,1,9,9,7,https://assets.nhle.com/mugs/nhl/20232024/NJD/8476462.png,Dougie Hamilton,Dougie Hamilton,
8476463,Jonas Brodin,D,L,"6'2""",196,1993-07-12,SWE,2011,MIN,1,10,10,25,https://assets.nhle.com/mugs/nhl/20232024/MIN/8476463.png,Jonas Brodin,Jonas Brodin,
8476464,Duncan Siemens,D,L,"6'3""",210,1993-09-07,CAN,2011,COL,1,11,11,15,https://assets.nhle.com/mugs/nhl/latest/8476464.png,Duncan Siemens,Duncan Siemens,
8476465,Ryan Murphy,D,R,"5'11""",175,1993-03-31,CAN,2011,CAR,1,12,12,87,https://assets.nhle.com/mugs/nhl/latest/8476465.png,Ryan Murphy,Ryan Murphy,
8476466,Sven Baertschi,L,L,"5'11""",190,1992-10-05,SUI,2011,CGY,1,13,13,47,https://assets.nhle.com/mugs/nhl/latest/8476466.png,Sven Baertschi,Sven Baertschi,
8476467,Jamie Oleksiak,D,L,"6'7""",257,1992-12-21,CAN,2011,DAL,1,14,14,24,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476467.png,Jamie Oleksiak,Jamie Oleksiak,
8476468,J.T. Miller,C,L,"6'1""",218,1993-03-14,USA,2011,NYR,1,15,15,9,https://assets.nhle.com/mugs/nhl/20232024/VAN/8476468.png,J.T. Miller,J.T. Miller,
8476469,Joel Armia,R,R,"6'3""",216,1993-05-31,FIN,2011,BUF,1,16,16,40,https://assets.nhle.com/mugs/nhl/20232024/MTL/8476469.png,Joel Armia,Joel Armia,
8476470,Nathan Beaulieu,D,L,"6'2""",200,1992-12-05,CAN,2011,MTL,1,17,17,28,https://assets.nhle.com/mugs/nhl/latest/8476470.png,Nathan Beaulieu,Nathan Beaulieu,
8476471,Mark McNeill,C,R,"6'2""",214,1993-02-22,CAN,2011,CHI,1,18,18,62,https://assets.nhle.com/mugs/nhl/latest/8476471.png,Mark McNeill,Mark McNeill,
